student_id,course,cfu,grade,exam_date
100486,Basi di Dati,10,20,2026-08-01
100486,Analisi 1,9,23,2023-05-08
100487,Basi di Dati,10,21,2025-04-20
100487,Machine Learning,8,23,2024-10-11
100487,Fisica 1,12,24,2023-02-03
100487,Meccatronica,6,30,2023-03-18
100488,Basi di Dati,6,25,2024-01-05
100488,Analisi 1,9,23,2025-11-19
100488,Analisi 2,6,18,2024-05-11
100488,Programmazione 1,6,18,2023-01-20
100489,Fisica 1,10,19,2025-10-10
100489,Analisi 2,12,26,2023-10-10
100489,Machine Learning,8,19,2026-10-28
100490,Analisi 2,12,21,2025-01-13
100490,Sistemi Operativi,9,28,2024-12-16
100490,Analisi 1,10,23,2025-05-21
100490,Fisica 1,10,24,2024-05-22
100491,Fisica 1,8,18,2023-01-19
100491,Meccatronica,6,20,2023-08-05
100491,Basi di Dati,8,29,2023-05-25
100491,Analisi 1,9,29,2025-10-08
100492,Basi di Dati,12,29,2025-12-07
100492,Machine Learning,10,28,2023-06-06
100492,Sistemi Operativi,10,21,2025-02-02
100492,Programmazione 1,6,30,2025-07-06
100492,Calcolatori,10,25,2026-12-28
100493,Basi di Dati,10,28,2025-10-28
100493,Analisi 2,8,18,2024-05-14
100493,Calcolatori,6,25,2025-03-02
100493,Meccatronica,8,21,2026-05-07
100494,Analisi 2,9,29,2025-10-12
100494,Machine Learning,9,18,2023-08-25
100494,Programmazione 1,12,21,2024-03-11
100494,Sistemi Operativi,12,22,2026-09-19
100494,Basi di Dati,12,27,2024-07-25
100495,Programmazione 1,6,22,2025-01-14
100495,Basi di Dati,12,28,2023-08-27
100495,Algebra Lineare,10,25,2024-06-27
100495,Sistemi Operativi,12,21,2026-05-10
100495,Fisica 1,6,21,2025-07-09
100496,Sistemi Operativi,8,25,2024-07-01
100496,Fisica 1,10,18,2023-05-18
100496,Programmazione 1,12,24,2023-09-28
100497,Algebra Lineare,12,28,2025-02-28
100497,Programmazione 1,8,24,2025-03-18
100497,Basi di Dati,8,18,2026-02-11
100497,Meccatronica,8,25,2023-02-05
100497,Analisi 1,9,20,2025-11-09
100498,Analisi 2,8,23,2023-05-10
100498,Machine Learning,12,29,2023-02-05
100498,Fisica 1,6,18,2024-02-25
100498,Calcolatori,9,20,2023-08-11
100499,Sistemi Operativi,12,19,2026-11-20
100499,Meccatronica,9,30,2023-06-26
100499,Basi di Dati,6,23,2024-07-26
100500,Sistemi Operativi,12,30,2023-02-06
100500,Algebra Lineare,8,23,2024-09-27
100500,Programmazione 1,12,21,2026-11-12
100501,Calcolatori,6,30,2026-04-06
100501,Machine Learning,8,27,2026-10-24
100501,Sistemi Operativi,6,29,2024-11-25
100502,Sistemi Operativi,9,21,2023-01-15
100502,Basi di Dati,8,18,2025-01-22
100502,Machine Learning,9,28,2025-07-24
100502,Analisi 2,6,23,2026-02-05
100503,Meccatronica,12,20,2026-08-18
100503,Sistemi Operativi,12,29,2025-02-20
100503,Analisi 1,6,30,2025-04-10
100504,Machine Learning,6,22,2024-12-09
100504,Algebra Lineare,10,20,2025-06-28
100504,Programmazione 1,10,19,2025-02-16
100504,Meccatronica,9,29,2025-07-01
100504,Basi di Dati,6,22,2025-03-23
100505,Analisi 2,9,19,2023-05-25
100505,Sistemi Operativi,9,23,2023-03-19
100505,Analisi 1,8,27,2023-04-02
100506,Algebra Lineare,12,27,2025-09-22
100506,Sistemi Operativi,9,19,2026-01-10
100506,Analisi 1,10,19,2025-05-24
100506,Machine Learning,6,20,2023-02-19
100507,Analisi 1,10,30,2025-07-18
100507,Basi di Dati,6,22,2024-10-18
100507,Programmazione 1,8,19,2025-03-06
100508,Meccatronica,8,20,2024-07-01
100508,Analisi 1,12,22,2024-08-18
100508,Programmazione 1,8,18,2026-04-20
100508,Fisica 1,10,21,2025-06-05
100508,Sistemi Operativi,10,27,2026-10-10
100509,Fisica 1,12,25,2023-02-13
100509,Analisi 1,12,21,2025-12-05
100509,Machine Learning,12,20,2023-11-08
100509,Analisi 2,8,29,2023-04-08
100510,Programmazione 1,9,19,2023-11-07
100510,Analisi 1,6,29,2023-07-04
100510,Machine Learning,9,21,2026-03-05
100510,Sistemi Operativi,6,23,2025-07-13
100510,Basi di Dati,12,28,2025-08-22
100511,Analisi 2,9,21,2024-08-16
100511,Fisica 1,9,24,2023-05-01
100511,Machine Learning,10,25,2024-01-26
100512,Basi di Dati,8,24,2023-05-05
100512,Sistemi Operativi,9,22,2024-07-25
100512,Algebra Lineare,6,25,2023-10-15
100513,Algebra Lineare,9,25,2026-05-06
100513,Fisica 1,10,21,2026-03-01
100513,Basi di Dati,8,28,2026-07-08
100513,Analisi 1,12,26,2024-02-09
100514,Calcolatori,9,28,2025-12-13
100514,Sistemi Operativi,6,19,2023-04-10
100514,Algebra Lineare,9,30,2024-11-18
100514,Meccatronica,12,27,2024-11-16
100514,Programmazione 1,12,18,2024-01-11
100515,Sistemi Operativi,8,20,2023-12-10
100515,Machine Learning,10,22,2025-10-07
100515,Calcolatori,10,28,2025-02-13
100515,Programmazione 1,10,27,2024-04-11
100515,Fisica 1,6,23,2025-08-25
100516,Sistemi Operativi,8,24,2023-12-03
100516,Calcolatori,6,27,2024-04-14
100516,Basi di Dati,6,21,2026-07-18
100517,Analisi 1,8,29,2024-04-12
100517,Meccatronica,6,18,2025-01-19
100517,Basi di Dati,10,19,2025-11-19
100517,Calcolatori,10,21,2023-06-08
100517,Sistemi Operativi,12,19,2023-05-26
100518,Sistemi Operativi,9,26,2024-11-25
100518,Fisica 1,6,25,2024-07-11
100518,Programmazione 1,6,19,2024-10-09
100518,Meccatronica,6,24,2025-06-25
100518,Calcolatori,10,26,2024-01-24
100519,Meccatronica,8,20,2024-04-24
100519,Programmazione 1,6,29,2024-04-27
100519,Algebra Lineare,8,21,2024-05-15
100520,Basi di Dati,6,19,2024-06-21
100520,Fisica 1,9,28,2026-03-23
100520,Analisi 2,6,20,2026-07-01
100521,Calcolatori,10,19,2023-03-07
100521,Programmazione 1,6,20,2026-02-14
100521,Analisi 2,8,29,2024-05-23
100522,Sistemi Operativi,12,26,2024-08-14
100522,Meccatronica,8,27,2026-05-11
100522,Calcolatori,9,27,2024-12-26
100522,Fisica 1,6,21,2026-05-13
100522,Analisi 1,12,25,2023-10-04
100523,Analisi 2,12,19,2026-07-21
100523,Programmazione 1,12,29,2024-01-17
100523,Fisica 1,8,26,2024-03-08
100523,Calcolatori,6,26,2023-04-18
100523,Machine Learning,12,19,2025-09-18
100524,Algebra Lineare,12,20,2024-01-14
100524,Meccatronica,10,21,2024-04-23
100524,Calcolatori,6,26,2024-10-15
100525,Machine Learning,9,25,2024-11-09
100525,Sistemi Operativi,9,18,2023-01-25
100525,Analisi 1,6,30,2023-12-01
100526,Calcolatori,6,29,2024-08-26
100526,Analisi 2,6,25,2025-01-26
100526,Analisi 1,12,18,2024-06-11
100527,Analisi 1,9,22,2024-02-18
100527,Sistemi Operativi,8,27,2026-05-16
100527,Algebra Lineare,12,30,2023-03-06
100527,Machine Learning,9,26,2023-06-13
100528,Programmazione 1,6,18,2023-01-22
100528,Sistemi Operativi,9,21,2026-06-21
100528,Machine Learning,9,19,2025-12-17
100528,Fisica 1,9,26,2024-07-13
100529,Analisi 1,12,21,2025-06-22
100529,Fisica 1,6,23,2025-03-26
100529,Machine Learning,12,24,2023-09-23
100529,Meccatronica,6,28,2026-01-14
100529,Analisi 2,8,21,2026-10-28
100530,Sistemi Operativi,12,30,2024-03-03
100530,Basi di Dati,6,22,2023-02-28
100530,Calcolatori,10,22,2023-09-17
100530,Machine Learning,6,22,2025-11-06
100530,Programmazione 1,12,25,2026-04-17
100531,Machine Learning,10,22,2024-03-22
100531,Fisica 1,6,20,2026-10-22
100531,Analisi 1,9,29,2024-09-19
100532,Algebra Lineare,8,24,2024-06-24
100532,Machine Learning,12,24,2024-02-10
100532,Meccatronica,9,19,2026-01-27
100532,Analisi 1,10,22,2026-03-12
100532,Programmazione 1,9,30,2025-01-06
100533,Fisica 1,8,22,2024-12-01
100533,Calcolatori,6,25,2026-05-14
100533,Sistemi Operativi,9,22,2023-04-24
100533,Algebra Lineare,6,23,2024-09-23
100534,Sistemi Operativi,8,25,2023-11-23
100534,Analisi 2,9,18,2025-11-21
100534,Algebra Lineare,6,22,2024-04-07
100534,Meccatronica,8,30,2025-04-27
100534,Calcolatori,12,22,2025-12-04
100535,Fisica 1,6,29,2026-09-15
100535,Analisi 2,6,26,2023-10-07
100535,Analisi 1,8,27,2023-11-22
100535,Programmazione 1,8,25,2024-03-13
100536,Calcolatori,6,19,2026-06-13
100536,Fisica 1,6,25,2026-09-24
100536,Programmazione 1,12,18,2023-03-07
100536,Sistemi Operativi,6,30,2023-10-04
100536,Basi di Dati,9,30,2026-02-18
100537,Meccatronica,8,29,2026-06-16
100537,Sistemi Operativi,10,22,2025-10-04
100537,Programmazione 1,10,18,2024-07-12
100538,Calcolatori,12,19,2023-09-21
100538,Analisi 2,12,22,2023-09-10
100538,Programmazione 1,8,21,2026-09-16
100538,Basi di Dati,9,18,2024-07-07
100538,Sistemi Operativi,8,29,2024-04-20
100539,Sistemi Operativi,9,23,2025-07-03
100539,Analisi 2,6,22,2023-12-24
100539,Analisi 1,9,20,2026-12-02
100539,Basi di Dati,9,28,2023-06-08
100539,Fisica 1,10,24,2026-07-26
100540,Programmazione 1,8,24,2023-01-07
100540,Sistemi Operativi,6,26,2024-06-13
100540,Analisi 1,10,27,2023-01-13
100540,Meccatronica,8,28,2026-02-11
100540,Calcolatori,8,19,2024-04-09
100541,Calcolatori,12,20,2026-10-04
100541,Programmazione 1,10,28,2026-07-25
100541,Machine Learning,12,28,2024-10-07
100541,Algebra Lineare,12,22,2025-12-02
100542,Fisica 1,12,25,2024-06-10
100542,Algebra Lineare,8,25,2024-07-02
100542,Programmazione 1,8,21,2025-10-24
100543,Programmazione 1,10,29,2023-10-27
100543,Analisi 1,6,26,2025-10-19
100543,Calcolatori,6,30,2025-05-19
100544,Programmazione 1,12,30,2024-07-25
100544,Basi di Dati,12,29,2026-10-19
100544,Algebra Lineare,10,30,2025-09-21
100545,Meccatronica,8,26,2025-10-13
100545,Basi di Dati,12,21,2024-06-19
100545,Analisi 1,6,22,2023-09-10
100545,Algebra Lineare,12,27,2024-03-07
100545,Analisi 2,6,20,2024-05-25
100546,Machine Learning,10,27,2023-09-16
100546,Meccatronica,8,24,2023-08-25
100546,Programmazione 1,10,18,2026-03-24
100547,Algebra Lineare,12,27,2024-06-22
100547,Sistemi Operativi,12,23,2024-09-05
100547,Fisica 1,12,30,2023-05-27
100548,Calcolatori,8,29,2026-06-01
100548,Machine Learning,12,30,2024-07-19
100548,Analisi 1,9,26,2024-07-22
100549,Analisi 1,10,23,2026-11-03
100549,Sistemi Operativi,8,18,2026-07-04
100549,Machine Learning,8,30,2024-09-11
100549,Algebra Lineare,12,23,2023-05-27
100550,Algebra Lineare,8,27,2025-09-09
100550,Machine Learning,6,18,2024-08-25
100550,Analisi 2,8,18,2023-11-28
100551,Machine Learning,6,30,2026-09-07
100551,Meccatronica,6,19,2024-10-11
100551,Sistemi Operativi,6,18,2023-07-17
100551,Programmazione 1,6,27,2025-02-10
100551,Basi di Dati,12,19,2025-01-15
100552,Analisi 2,12,25,2026-11-05
100552,Sistemi Operativi,6,29,2025-04-21
100552,Fisica 1,9,22,2023-08-15
100552,Machine Learning,10,27,2025-07-06
100553,Basi di Dati,10,28,2024-10-05
100553,Analisi 2,9,18,2023-12-28
100553,Machine Learning,10,29,2026-07-02
100554,Meccatronica,6,24,2025-02-07
100554,Analisi 1,8,21,2026-04-03
100554,Algebra Lineare,8,23,2025-12-06
100555,Calcolatori,10,26,2023-08-01
100555,Machine Learning,8,20,2023-02-20
100555,Analisi 1,8,18,2026-02-08
100556,Fisica 1,10,25,2025-07-04
100556,Sistemi Operativi,8,21,2026-02-22
100556,Calcolatori,12,22,2025-05-19
100556,Analisi 1,6,29,2024-10-11
100557,Analisi 2,12,18,2023-07-09
100557,Machine Learning,9,18,2024-08-07
100557,Algebra Lineare,9,19,2026-08-18
100558,Analisi 2,12,20,2024-02-01
100558,Basi di Dati,8,28,2023-08-27
100558,Sistemi Operativi,12,26,2024-02-21
100559,Algebra Lineare,8,27,2025-12-27
100559,Sistemi Operativi,10,30,2026-04-25
100559,Machine Learning,10,21,2024-02-28
100560,Analisi 2,9,21,2026-12-01
100560,Sistemi Operativi,10,30,2026-07-22
100560,Calcolatori,6,25,2026-12-02
100560,Fisica 1,10,25,2024-07-17
100560,Programmazione 1,8,30,2023-06-25
100561,Machine Learning,6,28,2024-03-08
100561,Sistemi Operativi,9,23,2024-02-13
100561,Analisi 2,9,18,2025-09-15
100562,Algebra Lineare,6,26,2024-02-19
100562,Machine Learning,8,23,2026-08-25
100562,Analisi 2,12,18,2025-04-14
100563,Meccatronica,6,20,2024-01-28
100563,Sistemi Operativi,9,30,2023-10-23
100563,Algebra Lineare,8,28,2026-12-20
100563,Machine Learning,9,26,2025-11-05
100563,Basi di Dati,9,27,2025-12-20
100564,Sistemi Operativi,10,28,2026-01-23
100564,Analisi 1,10,19,2025-03-08
100564,Meccatronica,12,24,2026-07-16
100564,Analisi 2,8,26,2024-01-20
100564,Machine Learning,10,22,2026-02-20
100565,Basi di Dati,10,26,2024-10-19
100565,Meccatronica,10,26,2026-12-28
100565,Sistemi Operativi,8,20,2025-09-19
100566,Basi di Dati,12,18,2026-11-06
100566,Programmazione 1,8,23,2023-12-09
100566,Calcolatori,6,28,2025-07-13
100567,Meccatronica,6,28,2023-03-09
100567,Calcolatori,12,20,2025-06-09
100567,Basi di Dati,9,20,2026-08-19
100567,Algebra Lineare,10,21,2024-06-27
100567,Programmazione 1,12,22,2024-11-08
100568,Analisi 2,8,21,2023-06-13
100568,Sistemi Operativi,8,22,2023-11-22
100568,Algebra Lineare,9,20,2025-12-16
100568,Machine Learning,8,23,2026-03-19
100568,Fisica 1,8,24,2024-12-08
100569,Sistemi Operativi,12,19,2026-06-12
100569,Calcolatori,6,28,2026-09-09
100569,Analisi 1,10,26,2025-01-20
100569,Basi di Dati,9,30,2026-11-10
100570,Fisica 1,12,19,2023-02-16
100570,Programmazione 1,12,25,2024-01-07
100570,Meccatronica,12,29,2025-10-08
100570,Analisi 2,9,30,2023-02-27
100571,Fisica 1,9,22,2026-02-11
100571,Machine Learning,9,21,2023-04-24
100571,Algebra Lineare,8,23,2024-07-16
100571,Programmazione 1,12,19,2024-07-15
100572,Programmazione 1,8,29,2023-05-25
100572,Meccatronica,6,18,2025-03-15
100572,Algebra Lineare,10,27,2023-12-19
100572,Machine Learning,12,25,2023-10-24
100573,Basi di Dati,9,20,2024-09-17
100573,Programmazione 1,12,30,2025-07-06
100573,Algebra Lineare,8,23,2026-07-02
100574,Meccatronica,10,26,2026-05-10
100574,Sistemi Operativi,8,20,2026-12-11
100574,Machine Learning,12,23,2025-09-21
100574,Basi di Dati,9,29,2026-06-26
100575,Meccatronica,8,22,2023-02-26
100575,Algebra Lineare,10,23,2023-03-28
100575,Analisi 2,6,18,2023-03-26
100575,Sistemi Operativi,9,23,2024-10-21
100576,Analisi 1,6,30,2025-06-03
100576,Fisica 1,8,18,2025-06-16
100576,Analisi 2,6,26,2024-11-21
100577,Sistemi Operativi,9,22,2026-07-19
100577,Analisi 2,12,29,2026-03-16
100577,Analisi 1,8,24,2026-11-26
100577,Meccatronica,10,29,2025-11-14
100578,Programmazione 1,12,29,2024-06-10
100578,Analisi 2,8,19,2024-03-23
100578,Calcolatori,12,30,2023-12-05
100579,Analisi 1,12,20,2023-11-10
100579,Analisi 2,12,19,2023-07-24
100579,Fisica 1,6,19,2024-07-09
100580,Analisi 2,6,26,2024-08-13
100580,Fisica 1,12,29,2023-11-15
100580,Basi di Dati,8,30,2024-06-16
100580,Meccatronica,10,23,2025-12-12
100581,Algebra Lineare,12,18,2025-03-20
100581,Basi di Dati,6,26,2026-07-22
100581,Analisi 2,12,21,2023-07-02
100581,Fisica 1,12,20,2026-02-21
100581,Analisi 1,10,20,2023-08-22
100582,Fisica 1,12,28,2024-01-11
100582,Basi di Dati,8,20,2024-10-19
100582,Meccatronica,12,21,2026-03-04
100583,Machine Learning,8,26,2024-04-06
100583,Calcolatori,9,28,2025-12-08
100583,Analisi 1,12,26,2024-06-18
100583,Sistemi Operativi,9,22,2026-02-16
100583,Analisi 2,10,29,2026-04-06
100584,Algebra Lineare,9,22,2025-10-26
100584,Fisica 1,10,27,2023-03-15
100584,Programmazione 1,12,27,2026-01-06
100584,Meccatronica,12,20,2026-02-06
100585,Calcolatori,12,25,2023-04-16
100585,Fisica 1,9,20,2024-03-05
100585,Basi di Dati,6,30,2023-03-26
100586,Machine Learning,6,18,2025-09-16
100586,Programmazione 1,12,30,2026-09-17
100586,Fisica 1,12,27,2026-06-22
100586,Analisi 1,8,29,2025-11-17
100587,Analisi 2,6,21,2023-05-10
100587,Fisica 1,8,24,2023-10-28
100587,Machine Learning,12,23,2023-08-03
100587,Programmazione 1,9,20,2024-12-19
100588,Programmazione 1,12,29,2025-11-01
100588,Analisi 2,6,22,2024-08-09
100588,Sistemi Operativi,12,21,2023-10-27
100589,Programmazione 1,6,21,2026-02-20
100589,Machine Learning,6,20,2026-01-21
100589,Basi di Dati,8,29,2024-02-07
100590,Analisi 1,10,30,2024-01-04
100590,Basi di Dati,12,30,2023-02-04
100590,Machine Learning,10,24,2023-03-06
100591,Analisi 1,8,29,2025-11-24
100591,Programmazione 1,12,30,2026-04-07
100591,Basi di Dati,12,29,2024-01-10
100592,Fisica 1,12,18,2024-08-21
100592,Machine Learning,9,30,2023-03-25
100592,Sistemi Operativi,9,20,2023-02-10
100592,Analisi 2,6,30,2026-11-17
100592,Analisi 1,8,23,2023-10-22
100593,Analisi 2,8,18,2024-12-28
100593,Meccatronica,9,23,2026-02-26
100593,Algebra Lineare,6,30,2024-12-22
100593,Fisica 1,12,27,2025-03-25
100594,Meccatronica,8,25,2023-03-09
100594,Basi di Dati,8,24,2025-09-11
100594,Programmazione 1,12,23,2026-05-25
100594,Machine Learning,8,21,2023-05-03
100594,Sistemi Operativi,8,18,2024-08-02
100595,Analisi 1,8,26,2026-05-02
100595,Calcolatori,8,27,2023-08-24
100595,Analisi 2,6,24,2026-10-01
100595,Fisica 1,10,21,2024-03-28
100596,Sistemi Operativi,9,20,2023-04-23
100596,Analisi 1,9,18,2024-01-04
100596,Calcolatori,6,27,2025-07-16
100596,Analisi 2,12,30,2026-06-14
100597,Meccatronica,12,28,2025-06-10
100597,Analisi 1,10,20,2024-05-16
100597,Calcolatori,6,20,2025-08-14
100597,Fisica 1,6,19,2023-09-02
100598,Sistemi Operativi,8,18,2026-09-08
100598,Analisi 1,6,25,2026-05-25
100598,Programmazione 1,6,25,2024-07-17
100599,Sistemi Operativi,9,25,2023-03-19
100599,Programmazione 1,6,29,2023-06-23
100599,Analisi 1,6,25,2023-04-17
100600,Machine Learning,8,18,2026-12-08
100600,Basi di Dati,9,19,2023-05-12
100600,Analisi 1,12,22,2026-05-07
100601,Analisi 2,6,27,2026-03-12
100601,Analisi 1,12,26,2025-08-14
100601,Fisica 1,10,27,2025-08-01
100601,Programmazione 1,8,19,2023-06-07
100602,Fisica 1,9,24,2026-07-27
100602,Machine Learning,8,19,2025-10-03
100602,Analisi 2,12,21,2024-12-28
100602,Sistemi Operativi,10,18,2023-01-09
100602,Meccatronica,10,24,2026-02-10
100603,Meccatronica,6,18,2026-10-16
100603,Programmazione 1,10,19,2025-01-01
100603,Analisi 1,9,27,2024-09-25
100603,Machine Learning,12,19,2025-10-01
100604,Fisica 1,8,18,2025-10-20
100604,Analisi 1,12,18,2025-11-27
100604,Calcolatori,12,25,2026-10-17
100604,Machine Learning,10,28,2024-11-03
100605,Basi di Dati,10,24,2025-02-14
100605,Meccatronica,10,19,2024-04-16
100605,Analisi 1,9,18,2026-08-19
100606,Fisica 1,9,24,2024-04-24
100606,Meccatronica,12,28,2025-10-19
100606,Analisi 2,6,27,2026-01-03
100606,Machine Learning,9,20,2026-11-05
100607,Fisica 1,12,25,2024-02-03
100607,Basi di Dati,10,18,2024-11-22
100607,Programmazione 1,6,28,2025-02-28
100608,Analisi 1,12,27,2026-03-04
100608,Fisica 1,6,25,2023-12-27
100608,Calcolatori,12,26,2025-11-17
100608,Basi di Dati,6,19,2026-05-10
100608,Machine Learning,12,20,2024-02-15
100609,Sistemi Operativi,10,26,2025-08-01
100609,Meccatronica,12,20,2023-01-09
100609,Fisica 1,12,18,2026-08-11
100609,Algebra Lineare,10,28,2023-03-27
100610,Machine Learning,12,24,2023-11-22
100610,Analisi 1,6,20,2026-11-27
100610,Algebra Lineare,12,22,2024-10-22
100611,Sistemi Operativi,10,27,2026-11-21
100611,Meccatronica,6,22,2023-10-12
100611,Analisi 2,8,29,2023-05-26
100611,Fisica 1,6,30,2026-02-12
100612,Programmazione 1,10,22,2024-06-24
100612,Basi di Dati,10,23,2023-08-19
100612,Fisica 1,10,20,2025-11-02
100612,Analisi 1,12,24,2025-10-13
100613,Sistemi Operativi,10,18,2025-08-17
100613,Fisica 1,9,20,2023-08-01
100613,Algebra Lineare,8,26,2025-02-13
100613,Basi di Dati,8,20,2025-10-25
100614,Machine Learning,6,26,2024-05-18
100614,Algebra Lineare,10,26,2024-10-02
100614,Analisi 2,10,20,2025-07-16
100615,Sistemi Operativi,10,18,2023-02-10
100615,Basi di Dati,6,21,2023-10-25
100615,Analisi 1,8,23,2024-04-23
100616,Analisi 1,10,18,2025-03-08
100616,Fisica 1,6,22,2025-09-17
100616,Sistemi Operativi,6,24,2025-12-01
100616,Basi di Dati,8,23,2025-05-16
100617,Algebra Lineare,10,23,2023-04-23
100617,Analisi 1,9,22,2023-10-14
100617,Sistemi Operativi,10,19,2026-12-16
100618,Analisi 1,12,26,2023-09-18
100618,Sistemi Operativi,6,24,2026-09-05
100618,Analisi 2,6,22,2023-08-09
100618,Calcolatori,10,26,2023-04-27
100618,Basi di Dati,9,27,2024-07-21
100619,Algebra Lineare,12,27,2024-12-19
100619,Sistemi Operativi,10,29,2026-05-17
100619,Machine Learning,10,27,2025-12-28
100619,Meccatronica,6,23,2025-10-09
100620,Programmazione 1,8,29,2024-01-28
100620,Analisi 1,10,23,2024-12-13
100620,Sistemi Operativi,6,23,2023-02-16
100620,Algebra Lineare,6,24,2023-04-27
100621,Sistemi Operativi,9,21,2026-12-21
100621,Meccatronica,8,19,2025-06-12
100621,Machine Learning,12,18,2026-08-01
100621,Analisi 1,6,18,2025-03-10
100621,Fisica 1,12,27,2025-03-02
100622,Machine Learning,12,27,2026-07-16
100622,Meccatronica,10,18,2025-07-09
100622,Algebra Lineare,8,18,2025-06-14
100622,Sistemi Operativi,9,25,2026-06-18
100623,Meccatronica,9,21,2024-09-26
100623,Basi di Dati,12,18,2026-03-08
100623,Algebra Lineare,9,22,2026-07-26
100624,Analisi 2,9,18,2023-07-21
100624,Machine Learning,9,27,2025-04-02
100624,Calcolatori,6,29,2026-03-28
100625,Analisi 1,9,20,2026-07-16
100625,Analisi 2,10,22,2026-03-25
100625,Sistemi Operativi,9,27,2023-07-01
100626,Analisi 1,6,19,2025-09-27
100626,Analisi 2,9,26,2026-01-01
100626,Algebra Lineare,12,18,2023-08-19
100627,Machine Learning,8,19,2024-10-20
100627,Basi di Dati,9,25,2023-05-15
100627,Sistemi Operativi,8,29,2026-05-28
100627,Algebra Lineare,8,28,2026-02-05
100627,Analisi 1,6,20,2023-04-17
100628,Fisica 1,10,23,2026-09-02
100628,Basi di Dati,10,26,2025-11-06
100628,Calcolatori,9,22,2024-05-05
100628,Analisi 1,6,28,2024-09-11
100629,Calcolatori,10,22,2025-11-12
100629,Algebra Lineare,9,28,2026-06-24
100629,Programmazione 1,8,21,2023-02-05
100629,Basi di Dati,8,20,2026-05-25
100630,Meccatronica,10,30,2024-04-22
100630,Basi di Dati,9,28,2024-08-06
100630,Analisi 1,6,21,2026-11-06
100630,Fisica 1,6,25,2025-12-01
100630,Machine Learning,12,18,2023-10-26
100631,Fisica 1,8,18,2026-10-26
100631,Programmazione 1,8,23,2024-05-20
100631,Algebra Lineare,8,23,2024-05-01
100631,Analisi 2,6,29,2023-09-03
100632,Machine Learning,12,19,2026-06-06
100632,Basi di Dati,9,22,2025-11-12
100632,Sistemi Operativi,9,22,2026-01-27
100632,Algebra Lineare,12,21,2025-12-03
100632,Analisi 2,10,27,2024-08-23
100633,Analisi 1,12,19,2024-09-15
100633,Programmazione 1,12,26,2025-09-24
100633,Calcolatori,10,30,2026-10-17
100633,Meccatronica,12,30,2024-12-20
100633,Basi di Dati,6,22,2025-08-19
100634,Analisi 2,8,22,2026-04-02
100634,Basi di Dati,6,29,2026-12-09
100634,Analisi 1,8,22,2024-04-27
100634,Meccatronica,12,28,2024-10-15
100634,Fisica 1,8,26,2024-04-19
100635,Analisi 2,6,24,2024-10-07
100635,Analisi 1,8,26,2023-12-19
100635,Basi di Dati,12,21,2024-03-04
100636,Analisi 1,8,20,2023-01-03
100636,Programmazione 1,12,24,2026-07-13
100636,Analisi 2,6,18,2023-09-27
100637,Meccatronica,6,18,2023-05-07
100637,Sistemi Operativi,9,24,2023-05-02
100637,Basi di Dati,8,26,2025-06-21
100637,Calcolatori,8,28,2023-10-17
100637,Fisica 1,6,30,2026-05-14
100638,Analisi 2,12,23,2023-01-01
100638,Fisica 1,8,29,2023-08-27
100638,Calcolatori,10,20,2023-06-27
100638,Meccatronica,9,23,2026-08-27
100638,Sistemi Operativi,6,23,2023-12-02
100639,Machine Learning,6,19,2023-11-13
100639,Meccatronica,9,22,2023-12-03
100639,Sistemi Operativi,8,22,2023-08-18
100639,Analisi 2,9,19,2026-10-27
100640,Algebra Lineare,6,23,2024-07-14
100640,Basi di Dati,12,21,2025-09-05
100640,Programmazione 1,10,26,2026-03-13
100640,Meccatronica,12,25,2023-09-08
100640,Machine Learning,12,24,2023-08-17
100641,Basi di Dati,12,24,2024-06-15
100641,Analisi 1,6,27,2026-07-01
100641,Calcolatori,12,21,2024-01-03
100641,Programmazione 1,8,24,2025-08-28
100641,Analisi 2,12,27,2024-07-01
100642,Analisi 1,12,23,2024-02-26
100642,Sistemi Operativi,10,23,2025-09-11
100642,Programmazione 1,6,25,2026-08-10
100642,Machine Learning,6,28,2024-08-10
100643,Meccatronica,12,28,2024-05-03
100643,Analisi 2,12,29,2026-03-14
100643,Analisi 1,9,20,2024-03-20
100643,Programmazione 1,10,23,2023-08-02
100644,Algebra Lineare,12,23,2025-06-16
100644,Calcolatori,6,23,2026-09-05
100644,Meccatronica,6,27,2024-03-28
100644,Analisi 1,9,25,2023-12-19
100644,Programmazione 1,6,29,2023-02-21
100645,Fisica 1,6,25,2024-04-27
100645,Calcolatori,8,22,2026-03-17
100645,Machine Learning,8,26,2025-12-26
100645,Analisi 2,9,18,2023-02-16
100646,Sistemi Operativi,10,21,2023-03-14
100646,Analisi 2,6,24,2025-01-16
100646,Meccatronica,6,18,2025-09-21
100646,Calcolatori,6,19,2023-10-12
100646,Basi di Dati,6,27,2024-08-26
100647,Analisi 1,10,19,2023-12-12
100647,Calcolatori,8,30,2026-01-27
100647,Analisi 2,12,20,2024-01-02
100648,Analisi 1,6,18,2026-05-23
100648,Machine Learning,6,26,2025-09-23
100648,Calcolatori,9,29,2025-04-26
100648,Basi di Dati,8,30,2026-07-19
100649,Meccatronica,12,22,2025-08-25
100649,Fisica 1,6,24,2023-10-26
100649,Machine Learning,12,20,2026-04-26
100649,Analisi 2,9,30,2023-04-25
100649,Analisi 1,6,18,2025-06-02
100650,Calcolatori,8,28,2024-02-15
100650,Sistemi Operativi,9,21,2025-08-09
100650,Machine Learning,12,30,2024-06-28
